,date_m,year,INDPRO,PCEPI,PCEPI_PCA,inflation,unemp,lagged_unemp,market_exp,target_change,lag_DFEDTAR,DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,date_y,d_menu_dec,d_menu_unc,d_menu_inc,d_menu_m075,d_menu_m050,d_menu_m025,d_menu_0,d_menu_025,d_menu_050,d_menu_075,ord_policy,d_nineeleven,date,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc,d_menu_adj_m050,d_menu_adj_m025,d_menu_adj_0,d_menu_adj_025,d_menu_adj_050,d_sample1,d_sample2,target_change_adj,d_y2k,l1_inflation,l2_inflation,diff_unemp,l1_diff_unemp,l2_diff_unemp,ld_inflation,l1_ld_inflation,l2_ld_inflation,l1_target_change,l2_target_change,l3_target_change,l4_target_change,l5_target_change,Fl1_target_change,d_policy_m050,d_policy_m025,d_policy_0,d_policy_025,d_policy_050,d_policy_inc,d_policy_unc,d_policy_dec,INDPRO_g_1,INDPRO_g_2,INDPRO_g_3,INDPRO_g_4,INDPRO_g_5,INDPRO_g_6,INDPRO_g_7,INDPRO_g_8,INDPRO_g_9,INDPRO_g_10,INDPRO_g_11,INDPRO_g_12,INDPRO_g_13,INDPRO_g_14,INDPRO_g_15,INDPRO_g_16,INDPRO_g_17,INDPRO_g_18,INDPRO_g_19,INDPRO_g_20,INDPRO_g_21,INDPRO_g_22,INDPRO_g_23,INDPRO_g_24,PCEPI_g_1,PCEPI_g_2,PCEPI_g_3,PCEPI_g_4,PCEPI_g_5,PCEPI_g_6,PCEPI_g_7,PCEPI_g_8,PCEPI_g_9,PCEPI_g_10,PCEPI_g_11,PCEPI_g_12,PCEPI_g_13,PCEPI_g_14,PCEPI_g_15,PCEPI_g_16,PCEPI_g_17,PCEPI_g_18,PCEPI_g_19,PCEPI_g_20,PCEPI_g_21,PCEPI_g_22,PCEPI_g_23,PCEPI_g_24,unemp_g_1,unemp_g_2,unemp_g_3,unemp_g_4,unemp_g_5,unemp_g_6,unemp_g_7,unemp_g_8,unemp_g_9,unemp_g_10,unemp_g_11,unemp_g_12,unemp_g_13,unemp_g_14,unemp_g_15,unemp_g_16,unemp_g_17,unemp_g_18,unemp_g_19,unemp_g_20,unemp_g_21,unemp_g_22,unemp_g_23,unemp_g_24,TRY_3M_g_1,TRY_3M_g_2,TRY_3M_g_3,TRY_3M_g_4,TRY_3M_g_5,TRY_3M_g_6,TRY_3M_g_7,TRY_3M_g_8,TRY_3M_g_9,TRY_3M_g_10,TRY_3M_g_11,TRY_3M_g_12,TRY_3M_g_13,TRY_3M_g_14,TRY_3M_g_15,TRY_3M_g_16,TRY_3M_g_17,TRY_3M_g_18,TRY_3M_g_19,TRY_3M_g_20,TRY_3M_g_21,TRY_3M_g_22,TRY_3M_g_23,TRY_3M_g_24,TRY_2Y_g_1,TRY_2Y_g_2,TRY_2Y_g_3,TRY_2Y_g_4,TRY_2Y_g_5,TRY_2Y_g_6,TRY_2Y_g_7,TRY_2Y_g_8,TRY_2Y_g_9,TRY_2Y_g_10,TRY_2Y_g_11,TRY_2Y_g_12,TRY_2Y_g_13,TRY_2Y_g_14,TRY_2Y_g_15,TRY_2Y_g_16,TRY_2Y_g_17,TRY_2Y_g_18,TRY_2Y_g_19,TRY_2Y_g_20,TRY_2Y_g_21,TRY_2Y_g_22,TRY_2Y_g_23,TRY_2Y_g_24,TRY_10Y_g_1,TRY_10Y_g_2,TRY_10Y_g_3,TRY_10Y_g_4,TRY_10Y_g_5,TRY_10Y_g_6,TRY_10Y_g_7,TRY_10Y_g_8,TRY_10Y_g_9,TRY_10Y_g_10,TRY_10Y_g_11,TRY_10Y_g_12,TRY_10Y_g_13,TRY_10Y_g_14,TRY_10Y_g_15,TRY_10Y_g_16,TRY_10Y_g_17,TRY_10Y_g_18,TRY_10Y_g_19,TRY_10Y_g_20,TRY_10Y_g_21,TRY_10Y_g_22,TRY_10Y_g_23,TRY_10Y_g_24,FF_TAR_g_1,FF_TAR_g_2,FF_TAR_g_3,FF_TAR_g_4,FF_TAR_g_5,FF_TAR_g_6,FF_TAR_g_7,FF_TAR_g_8,FF_TAR_g_9,FF_TAR_g_10,FF_TAR_g_11,FF_TAR_g_12,FF_TAR_g_13,FF_TAR_g_14,FF_TAR_g_15,FF_TAR_g_16,FF_TAR_g_17,FF_TAR_g_18,FF_TAR_g_19,FF_TAR_g_20,FF_TAR_g_21,FF_TAR_g_22,FF_TAR_g_23,FF_TAR_g_24,d_sub_1,d_sub_2,d_sub_3,d_sub_4,d_sub_01,d_sub_00,d_sub_m1,yearly_inflation_change,l1_diff_unemp_yearly,l1_diff_unemp_quarterly,l1_ld_inflation_yearly,l1_ld_inflation_quarterly
18,1989-07-01,1989,62.9354,60.9,2.9018599999999997,0.23865999999999998,5.2,5.3,-0.3407428571428566,-0.5,9.5625,9.0625,1,1.24,0,8.147,7.8195000000000014,8.0185,9.320564516129034,1989-07-06,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,0,07/01/1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.25,-0.25,1,0.0,1.0,1.0,0,True,False,-0.5,0.0,0.21939,0.36423,-0.09999999999999963,0.09999999999999963,0.0,0.23837913552764434,0.21915198634099295,0.3635646521823688,-0.25,0.0625,0.0,0.0,0.75,-0.25,True,False,False,False,False,False,False,True,0.9195634348968084,0.5703853196172837,0.505272507793908,0.8326195082489996,1.4376094022233945,0.7714614758835836,1.7470912167885544,2.2352442952196405,2.083166255176927,2.2962903278418882,2.6169072779686613,2.4874199274854902,2.8156135110501523,2.9420540271424045,2.1876864517086148,1.011622664591627,0.3552886171821257,-0.0797961584409812,-0.7803417445866323,-1.3056903211319693,-1.1086823650354738,-0.11255963032601456,0.7941636673731267,0.9132656901170932,0.011493592334943514,0.23453591522288875,0.6236669121197913,0.8420930275206295,1.1315053002885378,1.8868484304382704,2.325780586274462,2.702079058345941,2.911232383252038,3.1358638671568966,3.5772815641692546,3.8241327560423417,4.487289184589915,5.0992756619762325,5.670310129743861,5.7959041983667525,5.8903833696413175,6.268952215162392,6.319833777861562,6.341412076342312,6.521563174791112,6.936061995114963,7.104440549797706,7.2618474944484035,0.0,0.09999999999999963,0.09999999999999963,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.09999999999999963,0.0,0.20000000000000015,0.20000000000000015,0.0,0.2999999999999998,0.5,0.7000000000000002,0.7000000000000002,1.0,1.0999999999999996,1.2000000000000002,1.3999999999999997,1.5999999999999996,1.5,1.7000000000000002,1.7000000000000002,1.5999999999999996,0.022999999999999687,-0.1324999999999985,-0.2474761904761911,-0.2031904761904757,-0.2674999999999983,-0.24890476190476285,-0.1448947368421063,0.022999999999999687,-0.10650000000000047,-0.14018181818181752,-0.1603333333333321,-0.2722380952380927,-0.4526521739130454,-0.5491052631578954,-0.7469999999999999,-0.8565000000000005,-1.1974999999999998,-1.7365238095238107,-2.0306842105263168,-2.0535000000000005,-2.321545454545453,-2.5133636363636374,-2.396000000000001,-2.3960909090909084,0.3252826086956526,0.464999999999999,0.1595476190476175,-0.023785714285716963,-0.04250000000000132,0.26573809523809633,0.5510263157894721,0.8073181818181814,0.904499999999998,0.822772727272727,0.5314523809523797,0.3376428571428578,0.2418043478260854,0.259973684210526,0.05822727272727235,-0.2209999999999992,-0.5055000000000005,-0.6942619047619054,-0.9526578947368414,-0.7165000000000008,-0.8713181818181814,-1.0358636363636364,-0.8635000000000002,-0.9017727272727276,0.09410869565217617,0.17200000000000415,-0.010880952380951214,-0.14421428571428585,-0.1824999999999992,0.18816666666666748,0.4546578947368438,0.5701363636363652,0.7670000000000012,0.7396818181818183,0.4615000000000027,0.4529285714285738,0.7341086956521751,0.8746578947368421,0.7010454545454543,0.3735,0.05649999999999977,0.0743571428571439,-0.1637631578947376,0.09150000000000168,0.020590909090909548,0.049227272727272016,0.26550000000000296,0.2542272727272721,-0.25806451612903203,-0.25806451612903203,-0.3891129032258061,-0.778897849462366,-0.91733870967742,-1.070564516129032,-1.070564516129032,-1.070564516129032,-1.070564516129032,-1.070564516129032,-1.070564516129032,-1.223790322580644,-1.320564516129032,-1.320564516129032,-1.3447580645161292,-1.7122311827956986,-2.127016129032258,-2.506048387096774,-3.0705645161290316,-3.2641129032258065,-3.3288978494623658,-3.5705645161290316,-3.5705645161290316,-3.5705645161290316,False,True,False,False,True,True,True,4.448941789867254,-0.10000000000000052,0.2999999999999998,-0.2057117811998133,-0.15319464232801394
19,1989-08-01,1989,63.5168,60.907,0.13802,0.01149,5.2,5.2,-0.01682584203611015,0.0,9.0625,9.0625,1,3.4444444444444446,0,8.17,8.144782608695653,8.112608695652176,9.0625,1989-08-22,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9,0,08/01/1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5,-0.5,1,0.0,1.0,0.0,1,True,False,0.0,0.0,0.23865999999999998,0.21939,0.0,-0.09999999999999963,0.09999999999999963,0.011493592334943514,0.23837913552764434,0.21915198634099295,-0.5,-0.25,0.0625,0.0,0.0,-0.5,False,False,True,False,False,False,True,False,-0.3491781152795248,-0.4142909271029005,-0.08694392664780892,0.5180459673265858,-0.14810195901322487,0.8275277818917459,1.315680860322832,1.1636028202801183,1.376726892945079,1.6973438430718524,1.5678564925886818,1.896050076153344,2.022490592245596,1.2681230168118065,0.0920592296948186,-0.5642748177146828,-0.9993595933377896,-1.6999051794834408,-2.2252537560287777,-2.0282457999322823,-1.032123065222823,-0.12539976752368176,-0.006297744779715231,0.07916030689427701,0.22304232288794526,0.6121733197848478,0.8305994351856859,1.1200117079535945,1.875354838103327,2.3142869939395183,2.6905854660109974,2.899738790917094,3.1243702748219526,3.565787971834311,3.812639163707399,4.475795592254972,5.087782069641289,5.658816537408918,5.784410606031809,5.878889777306372,6.25745862282745,6.3083401855266175,6.3299184840073695,6.510069582456168,6.924568402780018,7.092946957462765,7.25035390211346,7.48219208536005,0.09999999999999963,0.09999999999999963,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.09999999999999963,0.0,0.20000000000000015,0.20000000000000015,0.0,0.2999999999999998,0.5,0.7000000000000002,0.7000000000000002,1.0,1.0999999999999996,1.2000000000000002,1.3999999999999997,1.5999999999999996,1.5,1.7000000000000002,1.7000000000000002,1.5999999999999996,1.7000000000000002,-0.1554999999999982,-0.2704761904761908,-0.2261904761904754,-0.290499999999998,-0.2719047619047625,-0.16789473684210598,0.0,-0.12950000000000014,-0.1631818181818172,-0.1833333333333318,-0.2952380952380924,-0.475652173913045,-0.5721052631578951,-0.7699999999999996,-0.8795000000000002,-1.2204999999999997,-1.7595238095238104,-2.053684210526317,-2.0765,-2.3445454545454534,-2.536363636363637,-2.4190000000000005,-2.419090909090908,-2.6722727272727274,0.13971739130434635,-0.16573498964803512,-0.3490683229813696,-0.3677826086956539,-0.059544513457556285,0.2257437070938195,0.4820355731225288,0.5792173913043452,0.4974901185770744,0.20616977225672706,0.01236024844720518,-0.08347826086956722,-0.0653089244851266,-0.2670553359683803,-0.5462826086956518,-0.8307826086956531,-1.019544513457558,-1.2779405034324942,-1.0417826086956534,-1.1966007905138338,-1.361146245059289,-1.1887826086956528,-1.2270553359683802,-1.7116007905138335,0.07789130434782797,-0.10498964803312738,-0.238322981366462,-0.2766086956521754,0.09405797101449133,0.3605491990846677,0.476027667984189,0.6728913043478251,0.6455731225296422,0.3673913043478265,0.3588198757763976,0.6399999999999988,0.7805491990846658,0.6069367588932781,0.2793913043478238,-0.0376086956521764,-0.019751552795032268,-0.2578718535469138,-0.0026086956521744753,-0.07351778656126662,-0.044881422924904164,0.1713913043478268,0.1601185770750959,-0.21260869565217624,0.0,-0.13104838709677402,-0.5208333333333339,-0.6592741935483879,-0.8125,-0.8125,-0.8125,-0.8125,-0.8125,-0.8125,-0.965725806451612,-1.0625,-1.0625,-1.0866935483870972,-1.4541666666666666,-1.8689516129032258,-2.2479838709677415,-2.8125,-3.006048387096774,-3.0708333333333337,-3.3125,-3.3125,-3.3125,-3.5221774193548385,False,True,False,False,True,True,True,4.151917782451816,-0.20000000000000015,0.0,-0.2464494596548405,-0.4260530620173952
20,1989-09-01,1989,63.2954,61.043,2.71265,0.22329000000000002,5.3,5.2,-0.13249999999999318,0.0,9.0625,9.0625,0,0.0,0,8.014500000000002,8.2845,8.190500000000004,9.0625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,09/01/1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.01149,0.23865999999999998,0.09999999999999963,0.0,-0.09999999999999963,0.22304232288794526,0.011493592334943514,0.23837913552764434,0.0,-0.5,-0.25,0.0625,0.0,0.0,False,False,True,False,False,False,True,False,-0.0651128118233757,0.2622341886317159,0.8672240826061106,0.20107615626629996,1.1767058971712707,1.6648589756023568,1.512780935559643,1.725905008224604,2.0465219583513767,1.9170346078682063,2.2452281914328687,2.371668707525121,1.617301132091331,0.4412373449743434,-0.215096702435158,-0.6501814780582649,-1.350727064203916,-1.876075640749253,-1.6790676846527577,-0.6829449499432982,0.22377834775584304,0.3428803704998096,0.4283384221738018,1.3146395361465224,0.38913099689690256,0.6075571122977408,0.896969385065649,1.6523125152153817,2.091244671051573,2.4675431431230517,2.6766964680291494,2.9013279519340074,3.3427456489463663,3.5895968408194534,4.252753269367027,4.864739746753344,5.435774214520972,5.561368283143864,5.655847454418428,6.034416299939505,6.085297862638672,6.106876161119423,6.287027259568223,6.701526079892073,6.8699046345748185,7.027311579225515,7.259149762472107,7.602865881371024,0.0,0.10000000000000052,0.10000000000000052,0.10000000000000052,0.0,-0.09999999999999963,0.10000000000000052,0.10000000000000052,-0.09999999999999963,0.20000000000000015,0.4000000000000004,0.6000000000000005,0.6000000000000005,0.9000000000000004,1.0,1.1000000000000003,1.2999999999999998,1.5,1.4000000000000004,1.6000000000000003,1.6000000000000003,1.5,1.6000000000000003,1.6000000000000003,-0.11497619047619255,-0.07069047619047719,-0.1349999999999998,-0.11640476190476436,-0.012394736842107791,0.1554999999999982,0.025999999999998025,-0.007681818181819011,-0.0278333333333336,-0.13973809523809422,-0.32015217391304684,-0.4166052631578969,-0.6145000000000014,-0.7240000000000021,-1.0650000000000013,-1.6040238095238122,-1.8981842105263187,-1.921000000000002,-2.1890454545454547,-2.3808636363636393,-2.2635000000000023,-2.2635909090909103,-2.5167727272727287,-2.641000000000001,-0.3054523809523815,-0.4887857142857159,-0.5075000000000003,-0.19926190476190264,0.08602631578947317,0.3423181818181824,0.4394999999999989,0.35777272727272796,0.06645238095238071,-0.12735714285714114,-0.2231956521739136,-0.20502631578947292,-0.4067727272727266,-0.6859999999999982,-0.9704999999999996,-1.1592619047619044,-1.4176578947368403,-1.1814999999999998,-1.3363181818181804,-1.5008636363636354,-1.3284999999999991,-1.3667727272727266,-1.8513181818181799,-2.1030000000000006,-0.18288095238095534,-0.31621428571429,-0.35450000000000337,0.016166666666663332,0.2826578947368397,0.39813636363636107,0.5949999999999971,0.5676818181818142,0.2894999999999985,0.28092857142856964,0.5621086956521708,0.7026578947368378,0.5290454545454502,0.2014999999999958,-0.11550000000000438,-0.09764285714286024,-0.33576315789474176,-0.08050000000000246,-0.1514090909090946,-0.12277272727273215,0.0934999999999988,0.08222727272726793,-0.2905000000000042,-0.5405000000000024,-0.13104838709677402,-0.5208333333333339,-0.6592741935483879,-0.8125,-0.8125,-0.8125,-0.8125,-0.8125,-0.8125,-0.965725806451612,-1.0625,-1.0625,-1.0866935483870972,-1.4541666666666666,-1.8689516129032258,-2.2479838709677415,-2.8125,-3.006048387096774,-3.0708333333333337,-3.3125,-3.3125,-3.3125,-3.5221774193548385,-3.7125,False,False,False,False,False,False,False,3.8782247634606164,-0.39999999999999947,0.0,-0.2847775495832039,-0.3520710598474253
21,1989-10-01,1989,63.2542,61.28100000000001,4.78031,0.38989,5.3,5.3,-0.12419642857143555,-0.3125,9.0625,8.75,1,1.1071428571428572,0,7.899523809523809,7.979047619047616,8.007619047619048,8.931451612903226,1989-10-03,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5,0,10/01/1989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0.0,1.0,0.0,1,True,False,-0.25,0.0,0.22329000000000002,0.01149,0.0,0.09999999999999963,0.0,0.38913099689690256,0.22304232288794526,0.011493592334943514,0.0,0.0,-0.5,-0.25,0.0625,0.0,False,True,False,False,False,False,False,True,0.3273470004550916,0.9323368944294864,0.2661889680896756,1.2418187089946464,1.7299717874257323,1.577893747383019,1.7910178200479798,2.111634770174753,1.9821474196915825,2.3103410032562444,2.4367815193484965,1.6824139439147068,0.5063501567977191,-0.1499838906117823,-0.5850686662348892,-1.2856142523805405,-1.8109628289258768,-1.6139548728293818,-0.6178321381199225,0.28889115957921874,0.4079931823231853,0.4934512339971775,1.379752347969898,1.2054311924783792,0.21842611540083826,0.5078383881687465,1.2631815183184791,1.7021136741546703,2.0784121462261496,2.2875654711322473,2.5121969550371053,2.9536146520494637,3.2004658439225513,3.8636222724701237,4.475608749856441,5.0466432176240685,5.17223728624696,5.266716457521525,5.645285303042603,5.696166865741769,5.717745164222522,5.8978962626713205,6.31239508299517,6.480773637677918,6.638180582328613,6.870018765575202,7.213734884474121,7.401821763227723,0.10000000000000052,0.10000000000000052,0.10000000000000052,0.0,-0.09999999999999963,0.10000000000000052,0.10000000000000052,-0.09999999999999963,0.20000000000000015,0.4000000000000004,0.6000000000000005,0.6000000000000005,0.9000000000000004,1.0,1.1000000000000003,1.2999999999999998,1.5,1.4000000000000004,1.6000000000000003,1.6000000000000003,1.5,1.6000000000000003,1.6000000000000003,1.7000000000000002,0.04428571428571537,-0.020023809523807223,-0.0014285714285717788,0.10258145363408476,0.2704761904761908,0.1409761904761906,0.10729437229437357,0.08714285714285896,-0.024761904761901654,-0.20517598343685428,-0.3016290726817044,-0.4995238095238088,-0.6090238095238094,-0.9500238095238088,-1.4890476190476196,-1.783208020050126,-1.8060238095238093,-2.0740692640692617,-2.2658874458874463,-2.1485238095238097,-2.1486147186147173,-2.401796536796536,-2.5260238095238083,-2.755432900432901,-0.18333333333333449,-0.2020476190476188,0.10619047619047883,0.39147869674185465,0.6477705627705639,0.7449523809523804,0.6632251082251095,0.3719047619047622,0.1780952380952403,0.0822567287784679,0.10042606516290853,-0.10132034632034513,-0.3805476190476167,-0.6650476190476179,-0.8538095238095229,-1.1122055137844589,-0.8760476190476183,-1.030865800865799,-1.1954112554112541,-1.0230476190476177,-1.0613203463203449,-1.5458658008657986,-1.7975476190476192,-2.06677489177489,-0.13333333333333466,-0.17161904761904803,0.1990476190476187,0.465538847117795,0.5810173160173164,0.7778809523809525,0.7505627705627695,0.4723809523809539,0.463809523809525,0.7449896480331262,0.8855388471177932,0.7119264069264055,0.3843809523809512,0.06738095238095099,0.08523809523809511,-0.1528822055137864,0.1023809523809529,0.03147186147186076,0.06010822510822322,0.27638095238095417,0.2651082251082233,-0.10761904761904884,-0.35761904761904706,-0.480346320346321,-0.3897849462365599,-0.5282258064516139,-0.681451612903226,-0.681451612903226,-0.681451612903226,-0.681451612903226,-0.681451612903226,-0.681451612903226,-0.8346774193548381,-0.931451612903226,-0.931451612903226,-0.955645161290323,-1.3231182795698926,-1.737903225806452,-2.116935483870968,-2.681451612903226,-2.875,-2.93978494623656,-3.181451612903226,-3.181451612903226,-3.181451612903226,-3.391129032258065,-3.5814516129032263,-3.6895161290322585,False,True,False,False,True,True,True,3.943618970079398,-0.10000000000000052,0.0,-0.2631283847184029,0.0038903365469522564
22,1989-11-01,1989,63.4616,61.415,2.65577,0.21866,5.4,5.3,0.07160714283409368,-0.25,8.75,8.5,1,1.875,0,7.943809523809523,7.7957142857142845,7.874285714285714,8.541666666666666,1989-11-14,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,0,11/01/1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3125,-0.3125,1,0.0,1.0,0.0,0,True,False,-0.25,0.0,0.38989,0.22329000000000002,0.10000000000000052,0.0,0.09999999999999963,0.21842611540083826,0.38913099689690256,0.22304232288794526,-0.3125,0.0,0.0,-0.5,-0.25,-0.3125,False,True,False,False,False,False,False,True,0.6049898939743947,-0.06115803236541595,0.9144717085395548,1.402624786970641,1.2505467469279274,1.4636708195928885,1.7842877697196613,1.654800419236491,1.9829940028011528,2.109434518893405,1.3550669434596152,0.17900315634262753,-0.4773308910668739,-0.9124156666899808,-1.612961252835632,-2.1383098293809693,-1.9413018732844731,-0.945179138575014,-0.03845584087587284,0.08064618186809369,0.16610423354208592,1.0524053475148063,0.8780841920232874,0.7635254533002289,0.28941227276790826,1.044755402917641,1.4836875587538323,1.8599860308253116,2.0691393557314086,2.2937708396362666,2.735188536648625,2.9820397285217126,3.645196157069286,4.257182634455603,4.828217102223231,4.953811170846123,5.048290342120687,5.426859187641764,5.477740750340931,5.4993190488216825,5.679470147270483,6.093968967594331,6.262347522277079,6.419754466927774,6.651592650174365,6.995308769073283,7.1833956478268846,7.401376085632182,0.0,0.0,-0.10000000000000052,-0.20000000000000015,0.0,0.0,-0.20000000000000015,0.09999999999999963,0.2999999999999998,0.5,0.5,0.7999999999999998,0.8999999999999995,1.0,1.1999999999999993,1.3999999999999997,1.2999999999999998,1.5,1.5,1.3999999999999997,1.5,1.5,1.5999999999999996,1.5999999999999996,-0.0643095238095226,-0.04571428571428715,0.0582957393483694,0.2261904761904754,0.09669047619047523,0.06300865800865818,0.042857142857143586,-0.06904761904761703,-0.24946169772256965,-0.3459147869674197,-0.5438095238095242,-0.6533095238095248,-0.994309523809524,-1.533333333333335,-1.8274937343358413,-1.8503095238095248,-2.118354978354977,-2.3101731601731617,-2.1928095238095247,-2.1929004329004327,-2.4460822510822515,-2.570309523809524,-2.799718614718616,-3.2543358395989994,-0.01871428571428435,0.2895238095238133,0.5748120300751891,0.8311038961038983,0.9282857142857148,0.8465584415584441,0.5552380952380966,0.3614285714285748,0.2655900621118024,0.283759398496243,0.08201298701298931,-0.19721428571428226,-0.4817142857142835,-0.6704761904761884,-0.9288721804511244,-0.6927142857142838,-0.8475324675324645,-1.0120779220779197,-0.8397142857142832,-0.8779870129870107,-1.3625324675324642,-1.6142142857142847,-1.883441558441556,-2.236766917293232,-0.03828571428571337,0.3323809523809533,0.5988721804511297,0.7143506493506511,0.9112142857142872,0.8838961038961042,0.6057142857142885,0.5971428571428596,0.8783229813664608,1.0188721804511278,0.8452597402597402,0.5177142857142858,0.2007142857142856,0.21857142857142972,-0.01954887218045176,0.23571428571428754,0.1648051948051954,0.19344155844155786,0.4097142857142888,0.3984415584415579,0.0257142857142858,-0.2242857142857124,-0.34701298701298633,-0.4569172932330829,-0.13844086021505395,-0.2916666666666661,-0.2916666666666661,-0.2916666666666661,-0.2916666666666661,-0.2916666666666661,-0.2916666666666661,-0.4448924731182782,-0.5416666666666661,-0.5416666666666661,-0.5658602150537629,-0.9333333333333328,-1.348118279569892,-1.727150537634408,-2.291666666666666,-2.48521505376344,-2.55,-2.791666666666666,-2.791666666666666,-2.791666666666666,-3.001344086021505,-3.1916666666666664,-3.299731182795698,-3.7499999999999987,False,False,False,True,False,True,True,3.9311581940025735,-0.10000000000000052,0.09999999999999963,0.06293295026384982,0.15075186136925822
