date_m,year,INDPRO_PC1,PCEPI,PCEPI_PCA,inflation,unemp,lagged_unemp,market_exp,target_change,lag_DFEDTAR,DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,date_y,d_menu_dec,d_menu_unc,d_menu_inc,d_menu_m075,d_menu_m050,d_menu_m025,d_menu_0,d_menu_025,d_menu_050,d_menu_075,ord_policy,d_nineeleven,date,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc,d_menu_adj_m050,d_menu_adj_m025,d_menu_adj_0,d_menu_adj_025,d_menu_adj_050,d_menu_adj_dec,d_menu_adj_inc,d_menu_adj_unc,d_sample1,d_sample2,target_change_adj,d_y2k,l1_inflation,l2_inflation,diff_unemp,l1_diff_unemp,l2_diff_unemp,ld_inflation,l1_ld_inflation,l2_ld_inflation,l1_target_change,l2_target_change,l3_target_change,l4_target_change,l5_target_change,Fl1_target_change,d_policy_m050,d_policy_m025,d_policy_0,d_policy_025,d_policy_050,d_policy_inc,d_policy_unc,d_policy_dec,INDPRO_PC1_g_1,INDPRO_PC1_g_2,INDPRO_PC1_g_3,INDPRO_PC1_g_4,INDPRO_PC1_g_5,INDPRO_PC1_g_6,INDPRO_PC1_g_7,INDPRO_PC1_g_8,INDPRO_PC1_g_9,INDPRO_PC1_g_10,INDPRO_PC1_g_11,INDPRO_PC1_g_12,INDPRO_PC1_g_13,INDPRO_PC1_g_14,INDPRO_PC1_g_15,INDPRO_PC1_g_16,INDPRO_PC1_g_17,INDPRO_PC1_g_18,INDPRO_PC1_g_19,INDPRO_PC1_g_20,INDPRO_PC1_g_21,INDPRO_PC1_g_22,INDPRO_PC1_g_23,INDPRO_PC1_g_24,PCEPI_g_1,PCEPI_g_2,PCEPI_g_3,PCEPI_g_4,PCEPI_g_5,PCEPI_g_6,PCEPI_g_7,PCEPI_g_8,PCEPI_g_9,PCEPI_g_10,PCEPI_g_11,PCEPI_g_12,PCEPI_g_13,PCEPI_g_14,PCEPI_g_15,PCEPI_g_16,PCEPI_g_17,PCEPI_g_18,PCEPI_g_19,PCEPI_g_20,PCEPI_g_21,PCEPI_g_22,PCEPI_g_23,PCEPI_g_24,unemp_g_1,unemp_g_2,unemp_g_3,unemp_g_4,unemp_g_5,unemp_g_6,unemp_g_7,unemp_g_8,unemp_g_9,unemp_g_10,unemp_g_11,unemp_g_12,unemp_g_13,unemp_g_14,unemp_g_15,unemp_g_16,unemp_g_17,unemp_g_18,unemp_g_19,unemp_g_20,unemp_g_21,unemp_g_22,unemp_g_23,unemp_g_24,TRY_3M_g_1,TRY_3M_g_2,TRY_3M_g_3,TRY_3M_g_4,TRY_3M_g_5,TRY_3M_g_6,TRY_3M_g_7,TRY_3M_g_8,TRY_3M_g_9,TRY_3M_g_10,TRY_3M_g_11,TRY_3M_g_12,TRY_3M_g_13,TRY_3M_g_14,TRY_3M_g_15,TRY_3M_g_16,TRY_3M_g_17,TRY_3M_g_18,TRY_3M_g_19,TRY_3M_g_20,TRY_3M_g_21,TRY_3M_g_22,TRY_3M_g_23,TRY_3M_g_24,TRY_2Y_g_1,TRY_2Y_g_2,TRY_2Y_g_3,TRY_2Y_g_4,TRY_2Y_g_5,TRY_2Y_g_6,TRY_2Y_g_7,TRY_2Y_g_8,TRY_2Y_g_9,TRY_2Y_g_10,TRY_2Y_g_11,TRY_2Y_g_12,TRY_2Y_g_13,TRY_2Y_g_14,TRY_2Y_g_15,TRY_2Y_g_16,TRY_2Y_g_17,TRY_2Y_g_18,TRY_2Y_g_19,TRY_2Y_g_20,TRY_2Y_g_21,TRY_2Y_g_22,TRY_2Y_g_23,TRY_2Y_g_24,TRY_10Y_g_1,TRY_10Y_g_2,TRY_10Y_g_3,TRY_10Y_g_4,TRY_10Y_g_5,TRY_10Y_g_6,TRY_10Y_g_7,TRY_10Y_g_8,TRY_10Y_g_9,TRY_10Y_g_10,TRY_10Y_g_11,TRY_10Y_g_12,TRY_10Y_g_13,TRY_10Y_g_14,TRY_10Y_g_15,TRY_10Y_g_16,TRY_10Y_g_17,TRY_10Y_g_18,TRY_10Y_g_19,TRY_10Y_g_20,TRY_10Y_g_21,TRY_10Y_g_22,TRY_10Y_g_23,TRY_10Y_g_24,FF_TAR_g_1,FF_TAR_g_2,FF_TAR_g_3,FF_TAR_g_4,FF_TAR_g_5,FF_TAR_g_6,FF_TAR_g_7,FF_TAR_g_8,FF_TAR_g_9,FF_TAR_g_10,FF_TAR_g_11,FF_TAR_g_12,FF_TAR_g_13,FF_TAR_g_14,FF_TAR_g_15,FF_TAR_g_16,FF_TAR_g_17,FF_TAR_g_18,FF_TAR_g_19,FF_TAR_g_20,FF_TAR_g_21,FF_TAR_g_22,FF_TAR_g_23,FF_TAR_g_24,d_sub_1,d_sub_2,d_sub_3,d_sub_4,d_sub_01,d_sub_00,d_sub_m1,yearly_inflation_change,l1_diff_unemp_yearly,l1_diff_unemp_quarterly,ld_inflation_yearly,ld_inflation_quarterly,l1_ld_inflation_yearly,l1_ld_inflation_quarterly,etu_outcome,d_greenspan
1921-12-01,1921,-1.27421,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,12/01/1921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-01-01,1922,8.7837,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,01/01/1922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,59.096805664884485,106.69866602154659,88.47251859774681,101.08262434750914,126.90515625482095,129.8007599575015,104.60512910107286,125.69985361773716,124.08288314604121,145.99025206548077,157.84848146162278,135.8207695037008,124.01089784031618,114.79872397768757,138.49058843973233,122.82929837947836,95.17412576458297,90.41006552298043,92.5478220770966,41.735118410081064,-25.654145580543087,-132.86573974084175,,-155.6442627928679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-02-01,1922,15.86104,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,02/01/1922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,47.601860356662094,29.37571293286232,41.985818682624654,67.80835058993647,70.70395429261703,45.50832343618838,66.60304795285268,64.98607748115673,86.89344640059629,98.7516757967383,76.72396383881632,64.91409217543169,55.70191831280309,79.39378277484784,63.73249271459387,36.07732009969848,31.313259858095943,33.45101641221211,-17.361687254803428,-84.75095124542757,-191.96254540572625,,-214.7410684577524,-193.80644743226364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-03-01,1922,25.53077,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,03/01/1922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-18.226147423799777,-5.616041674037442,20.206490233274366,23.102093935954926,-2.0935369204737153,19.001187596190583,17.384217124494626,39.29158604393419,51.149815440076196,29.122103482154227,17.312231818769597,8.100057956140994,31.791922418185735,16.130632357931773,-11.524540256963611,-16.288600498566154,-14.150843944449987,-64.96354761146551,-132.35281160208967,-239.56440576238833,,-262.34292881441445,-241.40830778892575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-04-01,1922,21.27692,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,04/01/1922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,12.610105749762335,38.43263765707414,41.3282413597547,16.132610503326063,37.22733501999036,35.610364548294406,57.51773346773397,69.37596286387597,47.348250905954,35.53837924256938,26.32620537994077,50.018069841985515,34.35677978173155,6.701607166836165,1.9375469252336242,4.07530347934979,-46.73740018766574,-114.1266641782899,-221.33825833858856,,-244.1167813906147,-223.18216036512598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-05-01,1922,24.136470000000006,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,05/01/1922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,25.822531907311806,28.718135609992366,3.5225047535637266,24.617229270228023,23.00025879853207,44.907627717971636,56.765857114113636,34.73814515619167,22.928273492807037,13.716099630178435,37.40796409222318,21.746674031969214,-5.908498582926169,-10.67255882452871,-8.534802270412545,-59.34750593742808,-126.73676992805223,-233.9483640883509,,-256.726887140377,-235.7922661148883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-06-01,1922,31.24781,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,06/01/1922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,2.8956037026805603,-22.300027153748083,-1.2053026370837827,-2.822273108779738,19.085095810659823,30.94332520680183,8.915613248879861,-2.894258414504769,-12.106432277133372,11.58543218491137,-4.075857875342592,-31.731030490237977,-36.49509073184052,-34.357334177724354,-85.17003784473988,-152.55930183536404,-259.7708959956627,,-282.54941904768884,-261.6147980222001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-07-01,1922,32.16585,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,07/01/1922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-25.195630856428643,-4.100906339764343,-5.7178768114602985,16.189492107979262,28.04772150412127,6.020009546199301,-5.789862117185329,-15.002035979813932,8.68982848223081,-6.971461578023153,-34.62663419291854,-39.39069443452108,-37.252937880404914,-88.06564154742046,-155.45490553804459,-262.6664996983433,,-285.4450227503694,-264.5104017248807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-08-01,1922,25.00183,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,08/01/1922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,21.0947245166643,19.477754044968343,41.385122964407905,53.24335236054991,31.21564040262794,19.405768739243314,10.193594876614709,33.88545933865945,18.22416927840549,-9.431003336489896,-14.195063578092437,-12.057307023976271,-62.870010690991805,-130.25927468161595,-237.4708688419146,,-260.24939189394075,-239.31477086845203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-09-01,1922,30.87344,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,09/01/1922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-1.6169704716959554,20.290398447743605,32.14862784388561,10.120915885963644,-1.6889557774209862,-10.90112964004959,12.790734821995153,-2.8705552382588095,-30.525727853154194,-35.28978809475674,-33.15203154064057,-83.9647352076561,-151.35399919828026,-258.5655933585789,,-281.34411641060507,-260.4094953851163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-10-01,1922,30.37824,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,10/01/1922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,21.907368919439563,33.76559831558157,11.7378863576596,-0.07198530572503081,-9.284159168353634,14.407705293691109,-1.2535847665628541,-28.908757381458237,-33.67281762306078,-31.535061068944614,-82.34776473596015,-149.7370287265843,-256.94862288688296,,-279.72714593890913,-258.7925249134204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-11-01,1922,37.81857,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,11/01/1922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,11.858229396142006,-10.169482561779963,-21.97935422516459,-31.191528087793195,-7.499663625748454,-23.160953686002415,-50.8161263008978,-55.58018654250034,-53.44242998838418,-104.25513365539972,-171.64439764602386,-278.85599180632255,,-301.63451485834867,-280.6998938328599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1922-12-01,1922,42.57991,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,12/01/1922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-22.02771195792197,-33.8375836213066,-43.0497574839352,-19.35789302189046,-35.01918308214442,-62.67435569703981,-67.43841593864235,-65.30065938452618,-116.11336305154171,-183.50262704216587,-290.7142212024645,,-313.4927442544907,-292.5581232290019,,,,,,,,,,-272.48213717039516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-01-01,1923,34.16171,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,01/01/1923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-11.80987166338463,-21.022045526013233,2.6698189360315094,-12.991471124222453,-40.646643739117835,-45.41070398072038,-43.27294742660421,-94.08565109361975,-161.4749150842439,-268.68650924454255,,-291.4650322965687,-270.53041127107997,,,,,,,,,,-250.45442521247318,-223.9858279478363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-02-01,1923,30.35638,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,02/01/1923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-9.212173862628603,14.47969059941614,-1.1815994608378233,-28.836772075733208,-33.60083231733575,-31.463075763219585,-82.27577943023512,-149.66504342085926,-256.8766375811579,,-279.6551606331841,-258.72053960769534,,,,,,,,,,-238.64455354908856,-212.17595628445167,-283.29330468866834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-03-01,1923,27.68484,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,03/01/1923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,23.69186446204474,8.03057440179078,-19.624598213104605,-24.388658454707148,-22.250901900590982,-73.06360556760652,-140.45286955823067,-247.66446371852933,,-270.4429867705555,-249.50836574506673,,,,,,,,,,-229.43237968645997,-202.96378242182305,-274.0811308260397,-202.96378242182305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-04-01,1923,35.08605,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,04/01/1923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-15.661290060253963,-43.316462675149346,-48.08052291675189,-45.94276636263572,-96.75547002965126,-164.1447340202754,-271.35632818057405,,-294.1348512326002,-273.2002302071115,,,,,,,,,,-253.12424414850466,-226.65564688386777,-297.7729952880845,-226.65564688386777,-148.0882748127633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-05-01,1923,29.9998,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,05/01/1923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-27.655172614895385,-32.41923285649793,-30.281476302381762,-81.09417996939729,-148.48344396002145,-255.6950381203201,,-278.47356117234625,-257.5389401468575,,,,,,,,,,-237.46295408825074,-210.99435682361386,-282.11170522783056,-210.99435682361386,-132.42698475250933,-89.52877062258788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-06-01,1923,22.75168,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,06/01/1923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-4.764060241602541,-2.6263036874863754,-53.43900735450191,-120.82827134512605,-228.03986550542473,,-250.81838855745087,-229.88376753196212,,,,,,,,,,-209.80778147335536,-183.33918420871845,-254.45653261293515,-183.33918420871845,-104.77181213761395,-61.8735980076925,-32.669872479423255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-07-01,1923,21.69319,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,07/01/1923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,2.137756554116166,-48.67494711289937,-116.06421110352352,-223.27580526382218,,-246.05432831584832,-225.1197072903596,,,,,,,,,,-205.04372123175276,-178.5751239671159,-249.6924723713326,-178.5751239671159,-100.00775189601141,-57.10953776608996,-27.905812237820715,-1.5752286231779156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-08-01,1923,22.16193,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,08/01/1923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-50.81270366701553,-118.20196765763968,-225.41356181793836,,-248.1920848699645,-227.25746384447575,,,,,,,,,,-207.18147778586894,-180.71288052123208,-251.83022892544878,-180.71288052123208,-102.14550845012758,-59.24729432020612,-30.04356879193688,-3.7129851772940814,-38.542046810907806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-09-01,1923,13.33309,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,09/01/1923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-67.38926399062414,-174.60085815092282,,-197.37938120294896,-176.44476017746024,,,,,,,,,,-156.36877411885342,-129.90017685421654,-201.01752525843324,-129.90017685421654,-51.33280478311204,-8.434590653190588,20.769134875078656,47.099718489721454,12.270656856107731,-31.714000793963628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-10-01,1923,6.79615,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,10/01/1923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,-107.21159416029865,,-129.9901172123248,-109.05549618683608,,,,,,,,,,-88.97951012822926,-62.51091286359238,-133.62826126780908,-62.51091286359238,16.05645920751211,58.95467333743356,88.15839886570281,114.4889824803456,79.65992084673188,35.675263196660524,51.49649814911934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
1923-11-01,1923,2.32621,,,,,,,,,,0,0.0,0,,,,,,,,,,,,,,,,21,0,11/01/1923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,-22.778523052026156,-1.843902026537425,,,,,,,,,,18.232084032069384,44.70068129670627,-26.41666710751044,44.70068129670627,123.26805336781077,166.16626749773224,195.36999302600145,221.70057664064427,186.87151500703055,142.88685735695918,158.708092309418,160.9130928284368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,False
