l1_ld_inflation_yearly,l1_diff_unemp_yearly,l2_diff_unemp,lag_DFEDTAR,target_change_last,target_change_last_fomc,d_meeting,scale,d_y2k,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11
2.084803169452165,-1.0,-0.10000000000000052,5.5,0.75,0.75,1,2.583333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2.126588908009808,-1.0,-0.20000000000000015,5.5,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
2.2947025441111712,-1.0,-0.09999999999999963,5.5,0.0,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
2.2403661111405353,-1.1999999999999993,0.09999999999999963,6.0,0.5,0.5,1,7.75,0.0,0,0,0,1,0,0,0,0,0,0,0,0
2.1502856248435616,-1.0999999999999996,-0.1999999999999993,6.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
2.2945341209992702,-0.6000000000000005,0.0,6.0,0.0,0.0,1,3.4444444444444446,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2.3038170381571628,-0.5,0.39999999999999947,6.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
2.1562241722852704,-0.5,-0.20000000000000015,6.0,0.0,0.0,1,1.1923076923076923,0.0,0,0,0,0,0,0,0,1,0,0,0,0
1.9674055783942992,-0.39999999999999947,0.0,5.75,-0.25,-0.25,1,3.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0
1.95463317757687,-0.2999999999999998,0.10000000000000052,5.75,0.0,0.0,1,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
1.9108504754854927,-0.3000000000000007,0.0,5.75,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
2.0004161726859597,-0.2999999999999998,-0.10000000000000052,5.75,0.0,0.0,1,1.875,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1.807210795894232,0.0,-0.09999999999999963,5.75,0.0,0.0,1,2.3846153846153846,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1.9346038635262632,0.09999999999999963,0.09999999999999963,5.5,-0.25,-0.25,1,31.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
1.9555659132317158,0.0,0.0,5.25,-0.25,-0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
1.9356294659791828,0.09999999999999963,0.0,5.25,0.0,0.0,1,5.166666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0
2.051524600232657,0.09999999999999963,-0.09999999999999963,5.25,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
2.088606970475393,-0.20000000000000015,0.0,5.25,0.0,0.0,1,2.8181818181818183,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2.107287615478004,0.0,0.09999999999999963,5.25,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
2.008343363834797,-0.2999999999999998,0.0,5.25,0.0,0.0,1,1.0689655172413792,0.0,0,0,0,0,0,0,0,1,0,0,0,0
2.0944687972428437,-0.20000000000000015,-0.2999999999999998,5.25,0.0,0.0,1,2.583333333333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0
1.9743543640104555,-0.6000000000000005,0.20000000000000015,5.25,0.0,0.0,1,4.285714285714286,0.0,0,0,0,0,0,0,0,0,0,1,0,0
2.1877545216510974,-0.39999999999999947,-0.4000000000000004,5.25,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
2.230891227350451,-0.2999999999999998,0.10000000000000052,5.25,0.0,0.0,1,1.6666666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2.4121607638247333,-0.1999999999999993,0.0,5.25,0.0,0.0,1,2.066666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2.3347363996991892,-0.1999999999999993,0.20000000000000015,5.25,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
2.242047753170961,-0.2999999999999998,0.0,5.25,0.0,0.0,1,1.1666666666666667,0.0,0,0,1,0,0,0,0,0,0,0,0,0
2.2950734264488126,-0.2999999999999998,-0.10000000000000052,5.25,0.0,0.0,1,4.428571428571429,0.0,0,0,0,1,0,0,0,0,0,0,0,0
2.0989950184187482,-0.2999999999999998,-0.09999999999999963,5.5,0.25,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
1.8969987445825789,-0.5,0.0,5.5,0.0,0.0,1,2.583333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0,0
1.6791414032149454,-0.6999999999999993,-0.10000000000000052,5.5,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
1.8093366725977056,-0.2999999999999998,-0.1999999999999993,5.5,0.0,0.0,1,1.0333333333333334,0.0,0,0,0,0,0,0,0,1,0,0,0,0
1.6568842198664058,-0.5999999999999996,0.09999999999999963,5.5,0.0,0.0,1,2.3846153846153846,0.0,0,0,0,0,0,0,0,0,1,0,0,0
1.641926680122996,-0.2999999999999998,-0.09999999999999963,5.5,0.0,0.0,1,30.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
1.6012839706030846,-0.2999999999999998,-0.10000000000000052,5.5,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1.4285093316466655,-0.5,0.10000000000000052,5.5,0.0,0.0,1,1.5789473684210529,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1.2553449183150711,-0.8000000000000007,-0.20000000000000015,5.5,0.0,0.0,1,1.9375,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1.1192193806961903,-0.7000000000000002,-0.10000000000000052,5.5,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
1.0391131730379757,-0.7000000000000002,0.10000000000000052,5.5,0.0,0.0,1,1.12,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.7770463256189686,-0.6000000000000005,-0.10000000000000052,5.5,0.0,0.0,1,31.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
0.6882081603432509,-0.5,0.0,5.5,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.7141932189624889,-0.7999999999999998,0.10000000000000052,5.5,0.0,0.0,1,2.3846153846153846,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.8970108739560168,-0.5,-0.4000000000000004,5.5,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.6829705579258771,-0.5,0.10000000000000052,5.5,0.0,0.0,1,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.8714215989266805,-0.4000000000000004,0.09999999999999963,5.5,0.0,0.0,1,2.2142857142857144,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.929123223451178,-0.2999999999999998,0.0,5.5,0.0,0.0,1,15.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.6299506085745143,-0.3000000000000007,0.0,5.25,-0.25,-0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.7192601787075148,-0.20000000000000015,0.09999999999999963,5.0,-0.25,-0.25,1,2.142857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,1
0.7192219302843306,-0.1999999999999993,-0.09999999999999963,4.75,-0.25,-0.25,1,3.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.8411953842653475,-0.2999999999999998,-0.09999999999999963,4.75,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
0.9742836365523644,-0.2999999999999998,0.0,4.75,0.0,0.0,1,1.0769230769230769,0.0,0,0,1,0,0,0,0,0,0,0,0,0
1.0025379582025984,-0.1999999999999993,-0.10000000000000052,4.75,0.0,0.0,1,15.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0
1.064446973945099,-0.5,0.10000000000000052,4.75,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
1.4014375847554383,0.0,-0.20000000000000015,4.75,0.0,0.0,1,2.2142857142857144,0.0,0,0,0,0,0,1,0,0,0,0,0,0
1.3141905497009,-0.20000000000000015,0.09999999999999963,4.75,0.0,0.0,1,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
1.420414554716665,-0.20000000000000015,-0.09999999999999963,5.0,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
1.4378867121666694,-0.20000000000000015,0.09999999999999963,5.0,0.0,0.0,1,3.875,0.0,0,0,0,0,0,0,0,0,1,0,0,0
