l1_ld_inflation_quarterly,l1_diff_unemp_quarterly,l2_diff_unemp,lag_DFEDTAR,target_change_last,target_change_last_fomc,d_meeting,scale,d_y2k,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11
0.4506710847310025,-0.20000000000000015,0.10000000000000052,5.5,0.0,0.0,1,1.5789473684210529,0.0,0,0,0,0,0,0,0,0,0,0,0,1
0.3756211849947455,-0.20000000000000015,-0.20000000000000015,5.5,0.0,0.0,1,1.9375,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.11349753860532275,-0.20000000000000015,-0.10000000000000052,5.5,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
0.03335178829848573,-0.10000000000000052,0.10000000000000052,5.5,0.0,0.0,1,1.12,0.0,0,0,1,0,0,0,0,0,0,0,0,0
-0.02401889497942733,0.0,-0.10000000000000052,5.5,0.0,0.0,1,31.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
0.013344186624841823,0.0,0.0,5.5,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.0879953125950017,-0.2999999999999998,0.10000000000000052,5.5,0.0,0.0,1,2.3846153846153846,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.27720045470109866,-0.1999999999999993,-0.4000000000000004,5.5,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.1759765818752257,-0.20000000000000015,0.10000000000000052,5.5,0.0,0.0,1,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.29940341330219056,0.20000000000000015,0.09999999999999963,5.5,0.0,0.0,1,2.2142857142857144,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.3003204787347613,0.09999999999999963,0.0,5.5,0.0,0.0,1,15.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.3271323014691241,0.09999999999999963,0.0,5.25,-0.25,-0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.2985096645118368,0.0,0.09999999999999963,5.0,-0.25,-0.25,1,2.142857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,1
0.16571989182789792,-0.09999999999999963,-0.09999999999999963,4.75,-0.25,-0.25,1,3.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.32474231429615585,-0.1999999999999993,-0.09999999999999963,4.75,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
