ffed,pceh,ip,unrate,date,TargetChange,DEAJKold,r,LastChange,LastCFOMC,Scale,FOMCMeetings,DY2K,D911,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,PCEH,UNRATE,PCEH1,UNRATE1,Crisis,DEAJKoldXCrisis
5.0700002,81.262001,89.099998,4.1999998,31aug1999,.25,.15517882,5,0,0,4.428571428571429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.2641585498944892,0,.0210145062673064,.0999999999999996,0,0
5.2199998,81.545998,88.900002,4.1999998,30sep1999,0,.03000021,5.25,.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.1761290261387671,-.0999999999999996,.2641585498944892,0,0,0
5.1999998,81.676003,90,4.0999999,31oct1999,0,.047979567,5.25,0,0,1.192307692307692,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.3488775589161719,0,.1761290261387671,-.0999999999999996,0,0
5.4200001,81.749001,90.400002,4.0999999,30nov1999,.25,.095145285,5.25,0,0,2.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.1592922859522332,-.1000000000000005,.3488775589161719,0,0,0
5.3000002,81.950996,91.199997,4,31dec1999,0,-.012387205,5.5,.25,.25,3.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,.0893376225855604,0,.1592922859522332,-.1000000000000005,0,0
5.4499998,82.184998,91.199997,4,31jan2000,0,.28999996,5.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.2467930391282493,-.0999999999999996,.0893376225855604,0,0,0
5.73,82.444,91.599998,4.0999999,29feb2000,.25,.28708076,5.5,0,0,1.074074074074074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.285129598056244,0,.2467930391282493,-.0999999999999996,0,0
5.8499999,82.794998,91.900002,4,31mar2000,.25,.15260345,5.75,.25,.25,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.3146471322561979,.0999999999999996,.285129598056244,0,0,0
6.02,82.717003,92.5,3.8,30apr2000,0,.019999981,6,.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.4248398113397229,-.0999999999999996,.3146471322561979,.0999999999999996,0,0
6.27,82.780998,92.699997,4,31may2000,.5,.36099029,6,0,0,2.066666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-.0942529916554236,-.2000000000000002,.4248398113397229,-.0999999999999996,0,0
6.5300002,83.053001,92.699997,4,30jun2000,0,-.30683202,6.5,.5,.5,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.0773423282339536,.2000000000000002,-.0942529916554236,-.2000000000000002,0,0
6.54,83.251999,92.5,4,31jul2000,0,.039999962,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.3280391764237152,0,.0773423282339536,.2000000000000002,0,0
6.5,83.238998,92.300003,4.0999999,31aug2000,0,-.022165712,6.5,0,0,3.444444444444445,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.2393194371534264,0,.3280391764237152,0,0,0
6.52,83.599998,92.699997,3.9000001,30sep2000,0,.025000095,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.0156164597802331,.0999999999999996,.2393194371534264,0,0,0
6.5100002,83.712997,92.300003,3.9000001,31oct2000,0,-.039467812,6.5,0,0,1.107142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.4327532092453339,-.1999999999999997,-.0156164597802331,.0999999999999996,0,0
6.5100002,83.824997,92.300003,3.9000001,30nov2000,0,-.03290895,6.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.1350761951328536,0,.4327532092453339,-.1999999999999997,0,0
6.4000001,83.931999,92,3.9000001,31dec2000,0,-.077781916,6.5,0,0,2.583333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.1337010310308528,0,.1350761951328536,0,0,0
5.98,84.306999,91.300003,4.1999998,31jan2001,-.5,-.054999828,6.5,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.1275654840155767,0,.1337010310308528,0,0,0
5.4899998,84.418999,90.800003,4.1999998,28feb2001,0,-.045000076,5.5,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4457951141427543,.3000000000000003,.1275654840155767,0,0,0
5.3099999,84.421997,90.5,4.3000002,31mar2001,-.5,-.60552144,5.5,0,0,2.818181818181818,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.132759641608402,0,.4457951141427543,.3000000000000003,0,0
4.8000002,84.578003,90.300003,4.4000001,30apr2001,-.5,-.090000153,5,-.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.0035536392230711,.0999999999999996,.132759641608402,0,0,0
4.21,84.807999,89.599998,4.3000002,31may2001,-.5,-.41857782,4.5,-.5,-.5,1.9375,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.1846154370505246,.1000000000000005,.0035536392230711,.0999999999999996,0,0
3.97,84.968002,89,4.5,30jun2001,-.25,-.2618888,4,-.5,-.5,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.271569245810042,-.1000000000000005,.1846154370505246,.1000000000000005,0,0
3.77,84.944,88.599998,4.5999999,31jul2001,0,0,3.75,-.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.1884837048442591,.2000000000000002,.271569245810042,-.1000000000000005,0,0
3.6500001,84.941002,88.400002,4.9000001,31aug2001,-.25,-.28427777,3.75,0,0,3.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-.0282499177923796,.0999999999999996,.1884837048442591,.2000000000000002,0,0
3.0699999,84.666,88.099998,5,30sep2001,-.5,-.009999991,3.5,-.25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-.0035318009245202,.3000000000000007,-.0282499177923796,.0999999999999996,0,0
2.49,84.974998,87.699997,5.3000002,31oct2001,-.5,-.46801132,3,-.5,-.5,1.068965517241379,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-.3242793528391417,.0999999999999996,-.0035318009245202,.3000000000000007,0,0
2.0899999,84.917999,87.199997,5.5,30nov2001,-.5,-.41359377,2.5,-.5,-.5,1.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,.3642991278501313,.2999999999999998,-.3242793528391417,.0999999999999996,0,0
1.8200001,84.830002,87.199997,5.6999998,31dec2001,-.25,-.24636896,2,-.5,-.5,1.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-.0671010602422939,.2000000000000002,.3642991278501313,.2999999999999998,0,0
1.73,84.889999,87.800003,5.6999998,31jan2002,0,-.058962122,1.75,-.25,-.25,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.103683116011382,.2000000000000002,-.0671010602422939,.2000000000000002,0,0
1.74,85.031998,87.699997,5.6999998,28feb2002,0,-.004999995,1.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0707046930233446,0,-.103683116011382,.2000000000000002,0,0
1.73,85.268997,88.400002,5.6999998,31mar2002,0,.035813987,1.75,0,0,2.583333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.1671355481404362,0,.0707046930233446,0,0,0
1.75,85.638,88.699997,5.9000001,30apr2002,0,.004999995,1.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.2783308999939891,0,.1671355481404362,0,0,0
1.75,85.707001,89.199997,5.8000002,31may2002,0,-.018280409,1.75,0,0,1.291666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.4318144644465747,.2000000000000002,.2783308999939891,0,0,0
1.75,85.817001,90.099998,5.8000002,30jun2002,0,-.12574911,1.75,0,0,7.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.0805392672442053,-.1000000000000005,.4318144644465747,.2000000000000002,0,0
1.73,85.996002,89.800003,5.8000002,31jul2002,0,-.004999995,1.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.1282619517737089,0,.0805392672442053,-.1000000000000005,0,0
1.74,86.162003,89.900002,5.6999998,31aug2002,0,-.075152352,1.75,0,0,1.722222222222222,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.2083661478035879,0,.1282619517737089,0,0,0
1.75,86.307999,89.900002,5.6999998,30sep2002,0,-.14297223,1.75,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.1928461662491827,-.0999999999999996,.2083661478035879,0,0,0
1.75,86.468002,89.599998,5.6999998,31oct2002,0,-.095000029,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1693048470744998,0,.1928461662491827,-.0999999999999996,0,0
1.34,86.553001,90.099998,5.9000001,30nov2002,-.5,-.28462225,1.75,0,0,1.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.1852109618667441,0,.1693048470744998,0,0,0
1.24,86.622002,89.699997,6,31dec2002,0,-.015707476,1.25,-.5,-.5,1.476190476190476,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.0982539770758422,.2000000000000002,.1852109618667441,0,0,0
1.24,86.850998,90.400002,5.8000002,31jan2003,0,-.051350292,1.25,0,0,15.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.0796881809168326,.0999999999999996,.0982539770758422,.2000000000000002,0,0
1.26,87.207001,90.699997,5.9000001,28feb2003,0,-.019999981,1.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2640181849873215,-.2000000000000002,.0796881809168326,.0999999999999996,0,0
1.25,87.420998,90.5,5.9000001,31mar2003,0,-.1113132,1.25,0,0,2.384615384615385,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.4090596196801926,.1000000000000005,.2640181849873215,-.2000000000000002,0,0
1.26,87.273003,89.800003,6,30apr2003,0,-.054999948,1.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.2450925477305645,0,.4090596196801926,.1000000000000005,0,0
1.26,87.171997,89.800003,6.0999999,31may2003,0,-.07012286,1.25,0,0,1.24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-.1694391741085042,.0999999999999996,.2450925477305645,0,0,0
1.22,87.266998,89.800003,6.3000002,30jun2003,-.25,-.48200101,1.25,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-.1157958225064135,.0999999999999996,-.1694391741085042,.0999999999999996,0,0
1.01,87.502998,90.099998,6.1999998,31jul2003,0,-.004999995,1,-.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.1089206076532605,.2000000000000002,-.1157958225064135,.0999999999999996,0,0
1.03,87.779999,90,6.0999999,31aug2003,0,.000666822,1,0,0,1.631578947368421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.270069398001624,-.0999999999999996,.1089206076532605,.2000000000000002,0,0
1.01,88.028,90.5,6.0999999,30sep2003,0,-.048760772,1,0,0,2.142857142857143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.3160605769974723,-.1000000000000005,.270069398001624,-.0999999999999996,0,0
1.01,87.998001,90.5,6,31oct2003,0,-.027431255,1,0,0,10.33333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.2821261427200739,0,.3160605769974723,-.1000000000000005,0,0
1,88.088997,91.199997,5.8000002,30nov2003,0,.009999991,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.0340858740077579,-.0999999999999996,.2821261427200739,0,0,0
.98000002,88.285004,91.099998,5.6999998,31dec2003,0,.0206233,1,0,0,1.409090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.1033580083721972,-.2000000000000002,-.0340858740077579,-.0999999999999996,0,0
1,88.607002,91.400002,5.6999998,31jan2004,0,.010589737,1,0,0,10.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.2222550723828931,-.0999999999999996,.1033580083721972,-.2000000000000002,0,0
1.01,88.816002,91.900002,5.5999999,29feb2004,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3640643507411596,0,.2222550723828931,-.0999999999999996,0,0
1,88.970001,91.400002,5.8000002,31mar2004,0,-.054755948,1,0,0,2.066666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.2355952685632587,-.1000000000000005,.3640643507411596,0,0,0
1,89.123001,91.800003,5.5999999,30apr2004,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.1732420308869678,.2000000000000002,.2355952685632587,-.1000000000000005,0,0
1,89.426003,92.400002,5.5999999,31may2004,0,.002713555,1,0,0,1.148148148148148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.1718203833288499,-.2000000000000002,.1732420308869678,.2000000000000002,0,0
1.03,89.713997,91.699997,5.5999999,30jun2004,.25,-.30699238,1,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.3394029547807236,0,.1718203833288499,-.2000000000000002,0,0
1.26,89.834,92.400002,5.5,31jul2004,0,.009999991,1.25,.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.3215365056666997,0,.3394029547807236,0,0,0
1.4299999,89.907997,92.599998,5.4000001,31aug2004,.25,.21771184,1.25,0,0,1.476190476190476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.1336690109245637,-.0999999999999996,.3215365056666997,0,0,0
1.61,90.083,92.599998,5.4000001,30sep2004,.25,.11668362,1.5,.25,.25,3.333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.0823402478897037,-.0999999999999996,.1336690109245637,-.0999999999999996,0,0
1.76,90.43,93.5,5.5,31oct2004,0,-.004999995,1.75,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1944542284260251,0,.0823402478897037,-.0999999999999996,0,0
1.9299999,90.734001,93.699997,5.4000001,30nov2004,.25,.22333319,1.75,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.3844603185547726,.0999999999999996,.1944542284260251,0,0,0
2.1600001,90.792999,94.300003,5.4000001,31dec2004,.25,.22305967,2,.25,.25,1.823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.3356078308448787,-.0999999999999996,.3844603185547726,.0999999999999996,0,0
2.28,90.855003,94.699997,5.3000002,31jan2005,0,.005000114,2.25,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0650041063616413,0,.3356078308448787,-.0999999999999996,0,0
2.5,91.121002,95.300003,5.4000001,28feb2005,.25,.23408802,2.25,0,0,1.076923076923077,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.0682638976566636,-.1000000000000005,.0650041063616413,0,0,0
2.6300001,91.391998,95.199997,5.1999998,31mar2005,.25,.15771666,2.5,.25,.25,3.444444444444445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.2923464516755416,.1000000000000005,.0682638976566636,-.1000000000000005,0,0
2.79,91.653999,95.300003,5.1999998,30apr2005,0,.019999981,2.75,.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.2969653659287701,-.2000000000000002,.2923464516755416,.1000000000000005,0,0
3,91.737,95.5,5.0999999,31may2005,.25,.23142555,2.75,0,0,1.107142857142857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.2862670355228829,0,.2969653659287701,-.2000000000000002,0,0
3.04,91.791,95.900002,5,30jun2005,.25,-.31151834,3,.25,.25,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.0905169890201591,-.1000000000000005,.2862670355228829,0,0,0
3.26,92.178001,95.800003,5,31jul2005,0,.009999991,3.25,.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.0588466082106152,-.0999999999999996,.0905169890201591,-.1000000000000005,0,0
3.5,92.560997,95.900002,4.9000001,31aug2005,.25,.21565314,3.25,0,0,1.409090909090909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.4207236771977136,0,.0588466082106152,-.0999999999999996,0,0
3.6199999,93.456001,94,5,30sep2005,.25,.14275748,3.5,.25,.25,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.4146396253421472,-.0999999999999996,.4207236771977136,0,0,0
3.78,93.593002,95.199997,5,31oct2005,0,.025000095,3.75,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.9622850667954026,.0999999999999996,.4146396253421472,-.0999999999999996,0,0
4,93.380997,96.099998,5,30nov2005,.25,.25500011,3.75,0,0,1.03448275862069,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.1464857064170246,0,.9622850667954026,.0999999999999996,0,0
4.1599998,93.400002,96.699997,4.9000001,31dec2005,.25,.23637098,4,.25,.25,1.722222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2267695945423611,0,.1464857064170246,0,0,0
4.29,93.809998,96.800003,4.6999998,31jan2006,.25,-.074672654,4.25,.25,.25,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.0203446818097177,-.0999999999999996,-.2267695945423611,0,0,0
4.4899998,93.851997,96.800003,4.8000002,28feb2006,0,-.005000114,4.5,.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4380114903062235,-.2000000000000002,.0203446818097177,-.0999999999999996,0,0
4.5900002,94.007004,97.099998,4.6999998,31mar2006,.25,.10791147,4.5,0,0,10.33333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.0447613269615204,.0999999999999996,.4380114903062235,-.2000000000000002,0,0
4.79,94.397003,97.400002,4.6999998,30apr2006,0,.014999866,4.75,.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.1650174175026109,-.0999999999999996,.0447613269615204,.0999999999999996,0,0
4.9400001,94.607002,97.300003,4.5999999,31may2006,.25,.25726902,4.75,0,0,1.476190476190476,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.414004540295366,0,.1650174175026109,-.0999999999999996,0,0
4.9899998,94.830002,97.699997,4.5999999,30jun2006,.25,.050812427,5,.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.2222176106496363,-.1000000000000005,.414004540295366,0,0,0
5.2399998,95.165001,97.800003,4.6999998,31jul2006,0,.010000229,5.25,.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.235434580368576,0,.2222176106496363,-.1000000000000005,0,0
5.25,95.464996,98,4.6999998,31aug2006,0,.03690603,5.25,0,0,1.347826086956522,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.3526412244110588,.1000000000000005,.235434580368576,0,0,0
5.25,95.231003,97.800003,4.5,30sep2006,0,0,5.25,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.3147461025681082,0,.3526412244110588,.1000000000000005,1,-.041781049
5.25,94.978996,97.699997,4.4000001,31oct2006,0,0,5.25,0,0,5.166666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-.2454169122031544,-.2000000000000002,.3147461025681082,0,1,-.007743808
5.25,95.003998,97.599998,4.5,30nov2006,0,0,5.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.2649704510168931,-.0999999999999996,-.2454169122031544,-.2000000000000002,1,-.005000114
5.2399998,95.391998,98.599998,4.4000001,31dec2006,0,0,5.25,0,0,1.631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.0263181444069573,.0999999999999996,-.2649704510168931,-.0999999999999996,1,.003928727
5.25,95.689003,98.199997,4.5999999,31jan2007,0,0,5.25,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.4075721518364048,-.0999999999999996,.0263181444069573,.0999999999999996,1,-.21470344
5.2600002,96.004997,99.300003,4.5,28feb2007,0,0,5.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3108631828113175,.1999999999999993,.4075721518364048,-.0999999999999996,1,-.005000114
5.2600002,96.339996,99.300003,4.4000001,31mar2007,0,0,5.25,0,0,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.3296924121105462,-.0999999999999996,.3108631828113175,.1999999999999993,1,-.072717465
5.25,96.526001,100.1,4.5,30apr2007,0,0,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.3483327757194843,-.0999999999999996,.3296924121105462,-.0999999999999996,1,0
5.25,96.795998,100.1,4.4000001,31may2007,0,0,5.25,0,0,1.409090909090909,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.1928800904920536,.0999999999999996,.3483327757194843,-.0999999999999996,1,-.020894354
5.25,96.995003,100.1,4.5999999,30jun2007,0,0,5.25,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.279326900769604,-.0999999999999996,.1928800904920536,.0999999999999996,1,-.16996095
5.2600002,97.138,100.1,4.6999998,31jul2007,0,0,5.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.2053759668377779,.1999999999999993,.279326900769604,-.0999999999999996,1,-.005000114
5.02,97.222,100.3,4.5999999,31aug2007,0,0,5.25,0,0,1.291666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.1473217081728535,.1000000000000005,.2053759668377779,.1999999999999993,1,.046493936
4.9400001,97.598,100.7,4.6999998,30sep2007,-.5,0,5.25,0,0,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.0864375439699643,-.1000000000000005,.1473217081728535,.1000000000000005,1,-.47823563
4.7600002,97.879997,100.2,4.6999998,31oct2007,-.25,0,4.75,-.5,-.5,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.385997810131073,.1000000000000005,.0864375439699643,-.1000000000000005,1,-.14400876
4.4899998,98.369003,100.8,4.6999998,30nov2007,0,0,4.5,-.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.2885237168663366,0,.385997810131073,.1000000000000005,1,-.005000114
4.2399998,98.634003,100.8,5,31dec2007,-.25,0,4.5,0,0,1.24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.498347519759875,0,.2885237168663366,0,1,-.28604791
3.9400001,98.890999,100.5,5,31jan2008,-.5,0,4.25,-.25,-.25,1.409090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.2690315983358005,.2999999999999998,.498347519759875,0,1,-.090000153
2.98,99.106003,100.3,4.9000001,29feb2008,0,0,3,-.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2602203721273213,0,.2690315983358005,.2999999999999998,1,-.045000076
2.6099999,99.411003,100,5.0999999,31mar2008,-.5,0,3,0,0,1.476190476190476,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.2171750930609733,-.0999999999999996,.2602203721273213,0,1,-.93519372
2.28,99.649002,99.199997,5,30apr2008,-.25,0,2.25,-.75,-.75,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,.3072787116313975,.1999999999999993,.2171750930609733,-.0999999999999996,1,-.027610259
1.98,100.09,98.800003,5.4000001,31may2008,0,0,2,-.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.2391239961895621,-.0999999999999996,.3072787116313975,.1999999999999993,1,-.004999995
2,100.78,98.599998,5.5999999,30jun2008,0,0,2,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.437580491445317,.4000000000000004,.2391239961895621,-.0999999999999996,1,.057939064
2.01,101.22,98.099998,5.8000002,31jul2008,0,0,2,0,0,4.428571428571429,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.692995186294695,.1999999999999993,.437580491445317,.4000000000000004,1,.009999991
2,101.13,96.5,6.0999999,31aug2008,0,0,2,0,0,1.192307692307692,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.428719895062045,.2000000000000002,.692995186294695,.1999999999999993,1,.010716395
1.8099999,101.23,92.5,6.0999999,30sep2008,0,0,2,0,0,2.142857142857143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-.0800597031134203,.2999999999999998,.428719895062045,.2000000000000002,1,-.15591542
.97000003,100.69,93.199997,6.5,31oct2008,-.5,0,2,0,0,1.291666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.0988298625666175,0,-.0800597031134203,.2999999999999998,1,-.26499999
.38999999,99.547997,92.199997,6.8000002,30nov2008,0,0,1,-.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.5437837477704761,.4000000000000004,.0988298625666175,0,1,-.32999998
.16,99.010002,89.599998,7.3000002,31dec2008,-.5,0,1,0,0,2.066666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.135689142880892,.2999999999999998,-.5437837477704761,.4000000000000004,1,-.75536329
.15000001,99.070999,87.5,7.8000002,31jan2009,0,0,0,-1,-1,2.066666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5419084767136155,.5,-1.135689142880892,.2999999999999998,1,0
.22,99.286003,87,8.3000002,28feb2009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0615909672591783,.5,-.5419084767136155,.5,1,0
.18000001,99.194,85.699997,8.6999998,31mar2009,0,0,0,0,0,2.384615384615385,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.2167809396164557,.5000000000000009,.0615909672591783,.5,1,0
.15000001,99.339996,84.900002,8.8999996,30apr2009,0,0,0,0,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-.0927045612543225,.3999999999999986,.2167809396164557,.5000000000000009,1,0
.18000001,99.473,84.099998,9.3999996,31may2009,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.1470781088567605,.2000000000000011,-.0927045612543225,.3999999999999986,1,0
.20999999,100.07,83.800003,9.5,30jun2009,0,0,0,0,0,1.111111111111111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.1337940877509709,.5,.1470781088567605,.2000000000000011,1,0
.16,100.02,84.5,9.5,31jul2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.5943717727162152,.0999999999999996,.1337940877509709,.5,1,0
.16,100.29,85.400002,9.6000004,31aug2009,0,0,0,0,0,1.631578947368421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-.0479798493840917,0,.5943717727162152,.0999999999999996,1,0
.15000001,100.45,86,9.8000002,30sep2009,0,0,0,0,0,4.285714285714286,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.2675934179252977,.0999999999999996,-.0479798493840917,0,1,0
.12,100.76,86.199997,10,31oct2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1663852450465697,.2000000000000011,.2675934179252977,.0999999999999996,1,0
.12,101,86.599998,9.8999996,30nov2009,0,0,0,0,0,1.153846153846154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.3081268341156829,.1999999999999993,.1663852450465697,.2000000000000011,1,0
.12,101.05,87,9.8999996,31dec2009,0,0,0,0,0,2.066666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.2319588668910342,-.0999999999999996,.3081268341156829,.1999999999999993,1,0
.11,101.23,88,9.6999998,31jan2010,0,0,0,0,0,7.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.054442240603521,0,.2319588668910342,-.0999999999999996,1,0
.13,101.25,88.300003,9.8000002,28feb2010,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1809311027623721,-.2000000000000011,.054442240603521,0,1,0
.16,101.36,89,9.8000002,31mar2010,0,0,0,0,0,2.066666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.012840584165474,.1000000000000014,.1809311027623721,-.2000000000000011,1,0
.2,101.35,89.300003,9.8999996,30apr2010,0,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,.1145045828225761,0,.012840584165474,.1000000000000014,1,0
.2,101.39,90.699997,9.6000004,31may2010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.0128258885803803,.0999999999999996,.1145045828225761,0,1,0
