1.851906158357771170e-01,5.909090909090909671e-02,6.500488758553274460e-03,6.304985337243401537e-03,4.349951124144672311e-03,1.197458455522971629e-02,1.783968719452590571e-02,9.237536656891495376e-03,2.174975562072336416e-02,7.082111436950147554e-02,2.199413489736070596e-03,1.361192570869990126e-01,8.064516129032257841e-03,7.086999022482892360e-03,9.824046920821113277e-03,4.154447702834800256e-03,1.217008797653959008e-02,6.500488758553274460e-03,9.237536656891495376e-03,1.295210166177908004e-02,1.217008797653959008e-02,3.817204301075268619e-02,1.432062561094818963e-02,1.666666666666666990e-02,1.627565982404691886e-02,2.194525904203323621e-02,5.889540566959920731e-02,3.875855327468230582e-02,9.042033235581623321e-03,6.109481915933528615e-03,1.275659824046920798e-02,3.132942326490713303e-02,1.451612903225806342e-02,9.628543499511241222e-03,1.353861192570870141e-02,3.484848484848485084e-02,1.666666666666666990e-02,1.823069403714564982e-02,4.154447702834799389e-03,1.060606060606060670e-02
1.667445482866043716e-01,7.017133956386292781e-02,7.554517133956386091e-03,1.440809968847351838e-02,4.127725856697819079e-03,1.004672897196261586e-02,5.685358255451713333e-03,2.375389408099688390e-02,5.054517133956385605e-02,2.188473520249221288e-02,2.219626168224298965e-02,3.590342679127725423e-02,3.372274143302179950e-02,1.845794392523364413e-02,5.646417445482865283e-02,9.423676012461058848e-03,1.409657320872273988e-02,7.554517133956386091e-03,6.931464174454828216e-03,2.998442367601246092e-02,7.866043613707164595e-03,8.177570093457943098e-03,5.373831775700934829e-03,6.931464174454828216e-03,1.596573208722741263e-02,2.095015576323987563e-02,3.590342679127725423e-02,4.057632398753893699e-02,1.565420560747663586e-02,6.269470404984422984e-02,1.627725856697819287e-02,1.066978193146417460e-02,2.468847352024922115e-02,8.177570093457943098e-03,1.627725856697819287e-02,1.409657320872273988e-02,2.437694704049844091e-02,3.434579439252335997e-02,8.800623052959501841e-03,1.253894080996884562e-02
1.633078231292516835e-01,9.528061224489796366e-02,4.974489795918367145e-03,1.909013605442176978e-02,2.933673469387754716e-03,8.205782312925170158e-03,1.772959183673469136e-02,1.568877551020408240e-02,4.494047619047619041e-02,3.099489795918367041e-02,3.613945578231292192e-03,5.395408163265306284e-02,2.083333333333333738e-03,3.694727891156462246e-02,8.035714285714284921e-03,1.024659863945578259e-02,2.593537414965986412e-03,1.960034013605442202e-02,2.028061224489795950e-02,5.484693877551020252e-03,3.439625850340136126e-02,6.449829931972789199e-02,9.817176870748298145e-02,8.035714285714286656e-03,2.402210884353741388e-02,1.551870748299319716e-02,3.422619047619047949e-02,4.294217687074828801e-03,3.273809523809523888e-03,4.409013605442176770e-02,1.364795918367346997e-02,5.824829931972788991e-03,8.715986394557822398e-03,1.500850340136054492e-02,9.226190476190476372e-03,3.201530612244897489e-02,5.654761904761904621e-03,7.525510204081632681e-03,2.083333333333333738e-03,3.784013605442176995e-03
2.645374449339207290e-01,7.722466960352422638e-02,1.185022026431718084e-02,1.414096916299559595e-02,5.506607929515418796e-03,1.167400881057268670e-02,1.977973568281938405e-02,4.449339207048458311e-03,5.942731277533040007e-02,4.938325991189427416e-02,3.744493392070484365e-03,2.048458149779735712e-02,1.044052863436123295e-02,2.013215859030837232e-02,5.330396475770924659e-03,2.859030837004404926e-02,6.211453744493391875e-03,8.854625550660794389e-03,1.660792951541850346e-02,5.859030837004405336e-03,4.801762114537444850e-03,2.488986784140969494e-02,8.674008810572689243e-02,2.524229074889867627e-02,4.691629955947136665e-02,1.185022026431718084e-02,2.788546255506608312e-02,3.920704845814978502e-03,2.511013215859031044e-03,2.718061674008810311e-02,1.237885462555066152e-02,1.837004405286343789e-02,2.559471365638766802e-02,6.211453744493391008e-03,5.506607929515417929e-03,3.920704845814977635e-03,6.035242290748898605e-03,7.973568281938325439e-03,3.568281938325991529e-03,4.273127753303964174e-03
2.899664429530200982e-01,4.889261744966443002e-02,8.758389261744967819e-03,3.479865771812080261e-02,4.194630872483221494e-03,6.208053691275168019e-03,1.788590604026845873e-02,5.536912751677851643e-03,5.922818791946308364e-02,6.083892617449664086e-02,2.046979865771812301e-03,1.681208053691275392e-02,3.791946308724832189e-03,1.412751677852349189e-02,2.701342281879194965e-02,1.265100671140939603e-02,8.087248322147650575e-03,6.476510067114094223e-03,1.560402684563758427e-02,2.718120805369127375e-03,1.077181208053691261e-02,3.372483221476509779e-02,4.916107382550335275e-02,3.791946308724832189e-03,3.479865771812080955e-02,4.328859060402684596e-03,1.171140939597315432e-02,5.671140939597315613e-03,4.194630872483221494e-03,4.620805369127516105e-02,2.768456375838925648e-02,4.865771812080537002e-03,1.546979865771811943e-02,6.744966442953019559e-03,1.640939597315436288e-02,5.748322147651006159e-02,2.718120805369127809e-03,4.597315436241611666e-03,9.026845637583890553e-03,5.000000000000000104e-03
1.147222222222222116e-01,1.805555555555555733e-02,1.694444444444444253e-02,2.694444444444444794e-02,2.694444444444444448e-02,1.138888888888888937e-02,6.583333333333332704e-02,2.583333333333332968e-02,2.138888888888888437e-02,2.249999999999999917e-02,2.694444444444444448e-02,2.805555555555555580e-02,1.027777777777777804e-02,1.249999999999999896e-02,2.472222222222222182e-02,8.055555555555555386e-03,1.583333333333333121e-02,9.166666666666666713e-03,1.583333333333333121e-02,1.472222222222221988e-02,1.027777777777777804e-02,1.250000000000000069e-02,1.080555555555555436e-01,3.694444444444443948e-02,1.472222222222221988e-02,1.472222222222222335e-02,1.027777777777777804e-02,1.250000000000000069e-02,2.472222222222221835e-02,3.249999999999999417e-02,3.472222222222222376e-02,1.694444444444444253e-02,1.361111111111111202e-02,1.583333333333333121e-02,3.027777777777778193e-02,1.472222222222221988e-02,1.361111111111111029e-02,3.138888888888888978e-02,2.361111111111111049e-02,1.138888888888888763e-02
2.195700725851479906e-01,3.196538246789502880e-02,5.946398659966498426e-03,1.420993858179787905e-02,2.819653824678950219e-03,6.951423785594640532e-03,2.169179229480736742e-02,6.951423785594640532e-03,7.384142936906756827e-02,5.988274706867672409e-02,4.048017867113343909e-03,2.426018983807928103e-02,5.723059743160245974e-03,1.554997208263539897e-02,1.588498045784477938e-02,2.671691792294807535e-02,1.700167504187604858e-02,1.554997208263539897e-02,5.295924064768285644e-02,5.723059743160245974e-03,8.291457286432161317e-03,1.532663316582914478e-02,5.329424902289223859e-02,1.041317699609157002e-02,1.032942490228922362e-03,1.979341150195421811e-02,1.141820212171970952e-02,2.414852037967615828e-02,4.941373534338358922e-03,7.060301507537689036e-02,1.733668341708542726e-02,6.728084868788386345e-03,3.154662199888330631e-03,1.409826912339475283e-02,1.979341150195421464e-02,5.374092685650474349e-02,1.633165829145728776e-02,8.291457286432161317e-03,4.718034617532104735e-03,9.296482412060300821e-03
1.559315589353612030e-01,4.749049429657795085e-02,1.631178707224334445e-02,6.882129277566539916e-03,3.688212927756653794e-03,1.038022813688212892e-02,2.209125475285170920e-02,2.133079847908745177e-02,4.155893536121672838e-02,1.129277566539924060e-02,4.144486692015210069e-03,1.281368821292775718e-02,2.437262357414448494e-02,1.448669201520912629e-02,1.874524714828897445e-02,3.992395437262357544e-03,1.844106463878327287e-02,8.250950570342205706e-03,5.631178707224334529e-02,1.266159695817490292e-02,9.315589353612168180e-03,9.467680608365018971e-03,1.052851711026616260e-01,1.692015209125475109e-02,8.250950570342205706e-03,5.631178707224334529e-02,5.361216730038023334e-03,3.045627376425855820e-02,2.269961977186311930e-02,2.315589353612167514e-02,7.334600760456273794e-02,4.752851711026616702e-03,7.794676806083649864e-03,2.711026615969581652e-02,5.361216730038023334e-03,3.501901140684410968e-02,2.695817490494296573e-02,5.817490494296577441e-03,5.817490494296578309e-03,9.619771863117871497e-03
2.931547619047618694e-02,2.991071428571428353e-02,1.145833333333333252e-02,1.562500000000000000e-02,1.264880952380952397e-02,4.315476190476190757e-03,3.169642857142856984e-02,4.598214285714286031e-02,1.443452380952381028e-02,2.276785714285714524e-02,1.800595238095237943e-02,3.526785714285714246e-02,2.991071428571429047e-02,3.943452380952380820e-02,8.407738095238095899e-02,1.264880952380952397e-02,1.264880952380952397e-02,9.672619047619047949e-03,2.395833333333333148e-02,1.681547619047618972e-02,4.315476190476190757e-03,1.026785714285714281e-02,2.217261904761904517e-02,2.157738095238095205e-02,2.752976190476190757e-02,1.443452380952380855e-02,2.395833333333333842e-02,6.919642857142857539e-02,1.443452380952380855e-02,1.383928571428571196e-02,1.383928571428571543e-02,2.276785714285714524e-02,2.217261904761904517e-02,1.086309523809523767e-02,8.169642857142858650e-02,1.145833333333333252e-02,2.455357142857142808e-02,4.538690476190476025e-02,3.288690476190476303e-02,1.205357142857143085e-02
8.889891696750902572e-02,3.763537906137183475e-02,8.032490974729241534e-03,7.310469314079422187e-03,4.422382671480144800e-03,1.200361010830324968e-02,2.283393501805054335e-02,5.351985559566786732e-02,3.258122743682310279e-02,1.958483754512635455e-02,1.092057761732852066e-02,2.572202166064981727e-02,1.416967509025270598e-02,4.783393501805054474e-03,3.185920577617327998e-02,8.393501805054151207e-03,3.077617328519855616e-02,1.633574007220216576e-02,2.536101083032490933e-02,3.727436823104692681e-02,9.115523465703970554e-03,8.032490974729241534e-03,8.781588447653429497e-02,1.055956678700361098e-02,3.510830324909747224e-02,1.525270758122743674e-02,2.030685920577617390e-02,1.236462093862815761e-02,7.671480144404331861e-03,5.388086642599276832e-02,6.110108303249096873e-02,2.608303249097473214e-02,3.113718411552346410e-02,9.837545126353791636e-03,5.604693140794223677e-02,1.092057761732851892e-02,8.393501805054151207e-03,7.310469314079422187e-03,2.608303249097473214e-02,1.055956678700361098e-02
