,start_date,end_date,event_type,statement_policy_change,statement_policy_action,d_statement,FFF_0_rate,FFF_1_rate,FFF_2_rate,FFF_3_rate,FFF_4_rate,FFF_5_rate,FFF_6_rate,wsj_article_count,nyt_article_count,ft_article_count,DFF_Before_meeting,DFEDTR_before,DFEDTR_end,bluebook_treatment_alt_a,bluebook_treatment_size_alt_a,bluebook_justify_alt_a,bluebook_treatment_alt_b,bluebook_treatment_size_alt_b,bluebook_justify_alt_b,bluebook_treatment_alt_c,bluebook_treatment_size_alt_c,bluebook_justify_alt_c,bluebook_treatment_alt_d,bluebook_treatment_size_alt_d,bluebook_justify_alt_d,bluebook_treatment_alt_e,bluebook_treatment_size_alt_e,bluebook_justify_alt_e,bluebook_comments,year
163,1958-05-27,1958-05-27,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
164,1958-06-17,1958-06-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
165,1958-07-08,1958-07-08,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
166,1958-07-15,1958-07-15,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
167,1958-07-18,1958-07-18,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
168,1958-07-21,1958-07-21,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
169,1958-07-22,1958-07-22,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
170,1958-07-23,1958-07-23,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
171,1958-07-24,1958-07-24,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
172,1958-07-25,1958-07-25,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
173,1958-07-29,1958-07-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
174,1958-07-30,1958-07-30,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
175,1958-07-31,1958-07-31,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
176,1958-08-01,1958-08-01,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
177,1958-08-04,1958-08-04,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
178,1958-08-19,1958-08-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
179,1958-09-09,1958-09-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
180,1958-09-30,1958-09-30,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
181,1958-10-21,1958-10-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
182,1958-11-10,1958-11-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
183,1958-12-02,1958-12-02,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
184,1958-12-16,1958-12-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1958
185,1959-01-06,1959-01-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
186,1959-01-27,1959-01-27,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
187,1959-02-10,1959-02-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
188,1959-03-03,1959-03-03,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
189,1959-03-24,1959-03-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
190,1959-04-14,1959-04-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
191,1959-05-05,1959-05-05,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
192,1959-05-26,1959-05-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
193,1959-06-16,1959-06-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
194,1959-07-07,1959-07-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
195,1959-07-28,1959-07-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
196,1959-08-18,1959-08-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
197,1959-09-01,1959-09-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
198,1959-09-22,1959-09-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
199,1959-10-13,1959-10-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
200,1959-11-04,1959-11-04,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
201,1959-11-24,1959-11-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
202,1959-12-15,1959-12-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1959
203,1960-01-12,1960-01-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
204,1960-01-26,1960-01-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
205,1960-02-09,1960-02-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
206,1960-03-01,1960-03-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
207,1960-03-22,1960-03-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
208,1960-04-12,1960-04-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
209,1960-05-03,1960-05-03,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
210,1960-05-24,1960-05-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
211,1960-06-14,1960-06-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
212,1960-07-06,1960-07-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
213,1960-07-26,1960-07-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
214,1960-08-16,1960-08-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
215,1960-09-13,1960-09-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
216,1960-10-04,1960-10-04,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
217,1960-10-25,1960-10-25,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
218,1960-11-22,1960-11-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
219,1960-12-13,1960-12-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1960
220,1961-01-10,1961-01-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
221,1961-01-24,1961-01-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
222,1961-02-07,1961-02-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
223,1961-03-07,1961-03-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
224,1961-03-28,1961-03-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
225,1961-04-18,1961-04-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
226,1961-05-09,1961-05-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
227,1961-06-06,1961-06-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
228,1961-06-20,1961-06-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
229,1961-07-11,1961-07-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
230,1961-08-01,1961-08-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
231,1961-08-22,1961-08-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
232,1961-09-12,1961-09-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
233,1961-10-03,1961-10-03,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
234,1961-10-24,1961-10-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
235,1961-11-14,1961-11-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
236,1961-12-05,1961-12-05,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
237,1961-12-19,1961-12-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1961
238,1962-01-09,1962-01-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
239,1962-01-23,1962-01-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
240,1962-02-13,1962-02-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
241,1962-03-06,1962-03-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
242,1962-03-27,1962-03-27,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
243,1962-04-17,1962-04-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
244,1962-05-08,1962-05-08,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
245,1962-05-29,1962-05-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
246,1962-06-19,1962-06-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
247,1962-06-21,1962-06-21,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
248,1962-07-10,1962-07-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
249,1962-07-31,1962-07-31,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
250,1962-08-21,1962-08-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
251,1962-09-11,1962-09-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
252,1962-10-02,1962-10-02,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
253,1962-10-23,1962-10-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
254,1962-11-13,1962-11-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
255,1962-12-04,1962-12-04,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
256,1962-12-18,1962-12-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1962
257,1963-01-08,1963-01-08,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
258,1963-01-29,1963-01-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
259,1963-02-12,1963-02-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
260,1963-03-05,1963-03-05,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
261,1963-03-26,1963-03-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
262,1963-04-16,1963-04-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
263,1963-05-07,1963-05-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
264,1963-05-28,1963-05-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
265,1963-06-18,1963-06-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
266,1963-07-09,1963-07-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
267,1963-07-30,1963-07-30,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
268,1963-08-20,1963-08-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
269,1963-09-10,1963-09-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
270,1963-10-01,1963-10-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
271,1963-10-22,1963-10-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
272,1963-11-12,1963-11-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
273,1963-11-26,1963-11-26,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
274,1963-12-03,1963-12-03,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
275,1963-12-17,1963-12-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1963
276,1964-01-07,1964-01-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
277,1964-01-28,1964-01-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
278,1964-02-11,1964-02-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
279,1964-03-03,1964-03-03,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
280,1964-03-24,1964-03-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
281,1964-04-14,1964-04-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
282,1964-05-05,1964-05-05,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
283,1964-05-26,1964-05-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
284,1964-06-17,1964-06-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
285,1964-07-07,1964-07-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
286,1964-07-28,1964-07-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
287,1964-08-18,1964-08-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
288,1964-09-08,1964-09-08,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
289,1964-09-29,1964-09-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
290,1964-10-20,1964-10-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
291,1964-11-10,1964-11-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
292,1964-11-24,1964-11-24,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
293,1964-12-01,1964-12-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
294,1964-12-15,1964-12-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1964
295,1965-01-12,1965-01-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
296,1965-02-02,1965-02-02,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
297,1965-03-02,1965-03-02,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
298,1965-03-23,1965-03-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
299,1965-04-13,1965-04-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
300,1965-05-11,1965-05-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
301,1965-05-25,1965-05-25,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
302,1965-06-15,1965-06-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
303,1965-07-13,1965-07-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
304,1965-08-10,1965-08-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
305,1965-08-31,1965-08-31,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
306,1965-09-08,1965-09-08,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
307,1965-09-28,1965-09-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
308,1965-10-12,1965-10-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
309,1965-11-02,1965-11-02,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
310,1965-11-04,1965-11-04,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
311,1965-11-23,1965-11-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
312,1965-12-14,1965-12-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1965
313,1966-01-11,1966-01-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
314,1966-02-08,1966-02-08,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
315,1966-03-01,1966-03-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
316,1966-03-22,1966-03-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
317,1966-04-12,1966-04-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
318,1966-05-10,1966-05-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
319,1966-06-07,1966-06-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
320,1966-06-28,1966-06-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
321,1966-07-11,1966-07-11,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
322,1966-07-26,1966-07-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
323,1966-08-23,1966-08-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
324,1966-09-13,1966-09-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
325,1966-10-04,1966-10-04,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
326,1966-11-01,1966-11-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
327,1966-11-22,1966-11-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
328,1966-12-13,1966-12-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1966
329,1967-01-10,1967-01-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
330,1967-02-07,1967-02-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
331,1967-03-07,1967-03-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
332,1967-04-04,1967-04-04,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
333,1967-05-02,1967-05-02,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
334,1967-05-23,1967-05-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
335,1967-06-20,1967-06-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
336,1967-07-18,1967-07-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
337,1967-08-15,1967-08-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
338,1967-09-12,1967-09-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
339,1967-10-03,1967-10-03,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
340,1967-10-24,1967-10-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
341,1967-11-14,1967-11-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
342,1967-11-27,1967-11-27,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
343,1967-12-12,1967-12-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1967
344,1968-01-09,1968-01-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
345,1968-02-06,1968-02-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
346,1968-03-05,1968-03-05,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
347,1968-03-14,1968-03-14,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
348,1968-04-02,1968-04-02,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
349,1968-04-19,1968-04-19,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
350,1968-04-30,1968-04-30,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
351,1968-05-28,1968-05-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
352,1968-06-18,1968-06-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
353,1968-07-16,1968-07-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
354,1968-08-13,1968-08-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1968
355,1968-08-19,1968-08-19,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1968
356,1968-09-10,1968-09-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1968
357,1968-10-08,1968-10-08,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1968
358,1968-10-29,1968-10-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1968
359,1968-11-26,1968-11-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1968
360,1968-12-17,1968-12-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1968
361,1969-01-14,1969-01-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.63,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
362,1969-02-04,1969-02-04,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
363,1969-03-04,1969-03-04,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
364,1969-04-01,1969-04-01,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.25,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
365,1969-04-29,1969-04-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
